id,smiles,reachability_score,best_reaction,reachable_via,bb1_smiles,bb2_smiles,amide_coupling_match,suzuki_match,buchwald_match,urea_match,thiourea_match,n_alkyl_match,o_alkyl_match
FM001580_analog_0069,O=C(O)c1ccc(C(F)(F)F)cc1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cc(C(F)(F)F)ccc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0042,CS(=O)(=O)c1ccc(OC(F)(F)F)c(C(=O)O)c1,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1ccc(S(C)(=O)=O)cc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0091,CN1CCC(c2ccc(C(=O)O)c(OC(F)(F)F)c2)CC1,1.0,o_alkylation,"n_alkylation,o_alkylation",FC(F)(F)Br,[H]Oc1cc(C2CCN(C)CC2)ccc1C(=O)O,0,0,0,0,0,1,1
FM001580_analog_0046,Cc1ccc(OC(F)(F)F)c(C(=O)O)c1,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1ccc(C)cc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0047,Nc1ccc(OC(F)(F)F)c(C(=O)O)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",FC(F)(F)Br,[H]Oc1ccc(N)cc1C(=O)O,0,0,1,0,0,0,1
FM001580_analog_0064,O=C(O)c1ccc(F)cc1OC(F)(F)F,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cc(F)ccc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0039,COc1ccc(OC(F)(F)F)c(C(=O)O)c1,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1ccc(OC)cc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0072,NC(=O)c1ccc(C(=O)O)c(OC(F)(F)F)c1,1.0,o_alkylation,"amide_coupling,o_alkylation",FC(F)(F)Br,[H]Oc1cc(C(N)=O)ccc1C(=O)O,1,0,0,0,0,0,1
FM001580_analog_0057,O=C(O)c1cc(-c2ccccn2)ccc1OC(F)(F)F,1.0,suzuki_miyaura,"suzuki_miyaura,o_alkylation",O=C(O)c1cc(Br)ccc1OC(F)(F)F,OB(O)c1ccccn1,0,1,0,0,0,0,1
FM001580_analog_0086,O=C(O)c1ccc(-c2ccoc2)cc1OC(F)(F)F,1.0,suzuki_miyaura,"suzuki_miyaura,o_alkylation",O=C(O)c1ccc(Br)cc1OC(F)(F)F,OB(O)c1ccoc1,0,1,0,0,0,0,1
FM001580_analog_0087,O=C(O)c1ccc(-c2ccsc2)cc1OC(F)(F)F,1.0,suzuki_miyaura,"suzuki_miyaura,o_alkylation",O=C(O)c1ccc(Br)cc1OC(F)(F)F,OB(O)c1ccsc1,0,1,0,0,0,0,1
FM001580_analog_0085,O=C(O)c1ccc(-c2ccccn2)cc1OC(F)(F)F,1.0,suzuki_miyaura,"suzuki_miyaura,o_alkylation",O=C(O)c1ccc(Br)cc1OC(F)(F)F,OB(O)c1ccccn1,0,1,0,0,0,0,1
FM001580_analog_0038,O=C(O)c1ccc(OC(F)(F)F)c(C(=O)O)c1,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1ccc(C(=O)O)cc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0070,CS(=O)(=O)c1ccc(C(=O)O)c(OC(F)(F)F)c1,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cc(S(C)(=O)=O)ccc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0066,O=C(O)c1ccc(C(=O)O)c(OC(F)(F)F)c1,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cc(C(=O)O)ccc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0074,Cc1ccc(C(=O)O)c(OC(F)(F)F)c1,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cc(C)ccc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0075,Nc1ccc(C(=O)O)c(OC(F)(F)F)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",FC(F)(F)Br,[H]Oc1cc(N)ccc1C(=O)O,0,0,1,0,0,0,1
FM001580_analog_0067,COc1ccc(C(=O)O)c(OC(F)(F)F)c1,1.0,o_alkylation,o_alkylation,FC(F)(F)Br,[H]Oc1cc(OC)ccc1C(=O)O,0,0,0,0,0,0,1
FM001580_analog_0056,O=C(O)c1cc(-c2ccncc2)ccc1OC(F)(F)F,1.0,suzuki_miyaura,"suzuki_miyaura,o_alkylation",O=C(O)c1cc(Br)ccc1OC(F)(F)F,OB(O)c1ccncc1,0,1,0,0,0,0,1
FM001452_analog_0092,Nc1ccc(C2CCOCC2)c(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)ccc1C1CCOCC1,0,0,1,0,0,0,1
FM001452_analog_0088,Nc1ccc(-c2ccoc2)c(OCc2ccccc2)c1,1.0,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1ccc(Br)c(OCc2ccccc2)c1,OB(O)c1ccoc1,0,1,1,0,0,0,1
FM001452_analog_0089,Nc1ccc(-c2ccsc2)c(OCc2ccccc2)c1,1.0,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1ccc(Br)c(OCc2ccccc2)c1,OB(O)c1ccsc1,0,1,1,0,0,0,1
FM001452_analog_0093,CN1CCC(c2ccc(N)cc2OCc2ccccc2)CC1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)ccc1C1CCN(C)CC1,0,0,1,0,0,1,1
FM001452_analog_0090,Nc1ccc(C2CCCCC2)c(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)ccc1C1CCCCC1,0,0,1,0,0,0,1
FM001452_analog_0122,CN1CCC(c2ccccc2COc2cccc(N)c2)CC1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",CN1CCC(c2ccccc2CBr)CC1,[H]Oc1cccc(N)c1,0,0,1,0,0,1,1
FM001452_analog_0086,Nc1ccc(-c2ccncc2)c(OCc2ccccc2)c1,1.0,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1ccc(Br)c(OCc2ccccc2)c1,OB(O)c1ccncc1,0,1,1,0,0,0,1
FM001452_analog_0087,Nc1ccc(-c2ccccn2)c(OCc2ccccc2)c1,1.0,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1ccc(Br)c(OCc2ccccc2)c1,OB(O)c1ccccn1,0,1,1,0,0,0,1
FM001452_analog_0065,CN1CCC(c2cc(N)cc(OCc3ccccc3)c2)CC1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)cc(C2CCN(C)CC2)c1,0,0,1,0,0,1,1
FM001452_analog_0091,Nc1ccc(C2CCNCC2)c(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)ccc1C1CCNCC1,0,0,1,0,0,1,1
FM001452_analog_0106,CNC(=O)c1ccccc1COc1cccc(N)c1,1.0,o_alkylation,"amide_coupling,buchwald_hartwig,o_alkylation",CNC(=O)c1ccccc1CBr,[H]Oc1cccc(N)c1,1,0,1,0,0,0,1
FM001452_analog_0117,Nc1cccc(OCc2ccccc2-c2ccoc2)c1,1.0,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1cccc(OCc2ccccc2Br)c1,OB(O)c1ccoc1,0,1,1,0,0,0,1
FM001452_analog_0121,Nc1cccc(OCc2ccccc2C2CCOCC2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1C1CCOCC1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0178,CN1CCC(c2ccc(COc3cccc(N)c3)cc2)CC1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",CN1CCC(c2ccc(CBr)cc2)CC1,[H]Oc1cccc(N)c1,0,0,1,0,0,1,1
FM001452_analog_0073,Nc1ccc(S(N)(=O)=O)c(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)ccc1S(N)(=O)=O,0,0,1,0,0,0,1
FM001452_analog_0199,Nc1cccc(OCc2ccccc2)c1-c1ccccn1,1.0,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1cccc(OCc2ccccc2)c1Br,OB(O)c1ccccn1,0,1,1,0,0,0,1
FM001452_analog_0177,Nc1cccc(OCc2ccc(C3CCOCC3)cc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccc(C2CCOCC2)cc1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0063,Nc1cc(OCc2ccccc2)cc(C2CCNCC2)c1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)cc(C2CCNCC2)c1,0,0,1,0,0,1,1
FM001452_analog_0064,Nc1cc(OCc2ccccc2)cc(C2CCOCC2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)cc(C2CCOCC2)c1,0,0,1,0,0,0,1
FM001452_analog_0079,N#Cc1ccc(N)cc1OCc1ccccc1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)ccc1C#N,0,0,1,0,0,0,1
FM001452_analog_0186,Nc1cccc(OCc2ccccc2)c1S(N)(=O)=O,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cccc(N)c1S(N)(=O)=O,0,0,1,0,0,0,1
FM001452_analog_0187,NC(=O)c1c(N)cccc1OCc1ccccc1,1.0,o_alkylation,"amide_coupling,buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cccc(N)c1C(N)=O,1,0,1,0,0,0,1
FM001452_analog_0119,Nc1cccc(OCc2ccccc2C2CCCCC2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1C1CCCCC1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0003,Nc1cccc(SCc2ccccc2)c1,0.5,buchwald_hartwig,buchwald_hartwig,Brc1cccc(SCc2ccccc2)c1,[H]N,0,0,1,0,0,0,0
FM001452_analog_0173,Nc1cccc(OCc2ccc(-c3ccoc3)cc2)c1,1.0,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1cccc(OCc2ccc(Br)cc2)c1,OB(O)c1ccoc1,0,1,1,0,0,0,1
FM001452_analog_0175,Nc1cccc(OCc2ccc(C3CCCCC3)cc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccc(C2CCCCC2)cc1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0081,Nc1ccc(CO)c(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)ccc1CO,0,0,1,0,0,0,1
FM001452_analog_0184,Nc1cccc(OCc2ccccc2)c1C(F)(F)F,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cccc(N)c1C(F)(F)F,0,0,1,0,0,0,1
FM001452_analog_0191,N#Cc1c(N)cccc1OCc1ccccc1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cccc(N)c1C#N,0,0,1,0,0,0,1
FM001452_analog_0060,Nc1cc(OCc2ccccc2)cc(-c2ccoc2)c1,1.0,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1cc(Br)cc(OCc2ccccc2)c1,OB(O)c1ccoc1,0,1,1,0,0,0,1
FM001452_analog_0061,Nc1cc(OCc2ccccc2)cc(-c2ccsc2)c1,1.0,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1cc(Br)cc(OCc2ccccc2)c1,OB(O)c1ccsc1,0,1,1,0,0,0,1
FM001452_analog_0062,Nc1cc(OCc2ccccc2)cc(C2CCCCC2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)cc(C2CCCCC2)c1,0,0,1,0,0,0,1
FM001452_analog_0075,CN(C)Cc1ccc(N)cc1OCc1ccccc1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)ccc1CN(C)C,0,0,1,0,0,1,1
FM001452_analog_0078,CNC(=O)c1ccc(N)cc1OCc1ccccc1,1.0,o_alkylation,"amide_coupling,buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)ccc1C(=O)NC,1,0,1,0,0,0,1
FM001452_analog_0163,CNC(=O)c1ccc(COc2cccc(N)c2)cc1,1.0,o_alkylation,"amide_coupling,buchwald_hartwig,o_alkylation",CNC(=O)c1ccc(CBr)cc1,[H]Oc1cccc(N)c1,1,0,1,0,0,0,1
FM001452_analog_0085,NCc1ccc(N)cc1OCc1ccccc1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)ccc1CN,0,0,1,0,0,1,1
FM001452_analog_0071,Nc1ccc(C(F)(F)F)c(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)ccc1C(F)(F)F,0,0,1,0,0,0,1
FM001452_analog_0074,NC(=O)c1ccc(N)cc1OCc1ccccc1,1.0,o_alkylation,"amide_coupling,buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)ccc1C(N)=O,1,0,1,0,0,0,1
FM001452_analog_0193,Nc1cccc(OCc2ccccc2)c1CO,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cccc(N)c1CO,0,0,1,0,0,0,1
FM001452_analog_0101,Nc1cccc(OCc2ccccc2S(N)(=O)=O)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",NS(=O)(=O)c1ccccc1CBr,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0102,NC(=O)c1ccccc1COc1cccc(N)c1,1.0,o_alkylation,"amide_coupling,buchwald_hartwig,o_alkylation",NC(=O)c1ccccc1CBr,[H]Oc1cccc(N)c1,1,0,1,0,0,0,1
FM001452_analog_0059,Nc1cc(OCc2ccccc2)cc(-c2ccccn2)c1,1.0,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1cc(Br)cc(OCc2ccccc2)c1,OB(O)c1ccccn1,0,1,1,0,0,0,1
FM001452_analog_0080,Nc1ccc(OCCO)c(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)ccc1OCCO,0,0,1,0,0,0,1
FM001452_analog_0083,CCCc1ccc(N)cc1OCc1ccccc1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)ccc1CCC,0,0,1,0,0,0,1
FM001452_analog_0188,CN(C)Cc1c(N)cccc1OCc1ccccc1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",BrCc1ccccc1,[H]Oc1cccc(N)c1CN(C)C,0,0,1,0,0,1,1
FM001452_analog_0192,Nc1cccc(OCc2ccccc2)c1OCCO,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cccc(N)c1OCCO,0,0,1,0,0,0,1
FM001452_analog_0150,Nc1cccc(OCc2cccc(C3CCOCC3)c2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1cccc(C2CCOCC2)c1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0066,Nc1ccc(F)c(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)ccc1F,0,0,1,0,0,0,1
FM001452_analog_0067,Nc1ccc(Cl)c(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)ccc1Cl,0,0,1,0,0,0,1
FM001452_analog_0197,NCc1c(N)cccc1OCc1ccccc1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",BrCc1ccccc1,[H]Oc1cccc(N)c1CN,0,0,1,0,0,1,1
FM001452_analog_0160,NC(=O)c1ccc(COc2cccc(N)c2)cc1,1.0,o_alkylation,"amide_coupling,buchwald_hartwig,o_alkylation",NC(=O)c1ccc(CBr)cc1,[H]Oc1cccc(N)c1,1,0,1,0,0,0,1
FM001452_analog_0099,Nc1cccc(OCc2ccccc2C(F)(F)F)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",FC(F)(F)c1ccccc1CBr,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0112,CC(C)c1ccccc1COc1cccc(N)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",CC(C)c1ccccc1CBr,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0058,Nc1cc(OCc2ccccc2)cc(-c2ccncc2)c1,1.0,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1cc(Br)cc(OCc2ccccc2)c1,OB(O)c1ccncc1,0,1,1,0,0,0,1
FM001452_analog_0084,CC(C)c1ccc(N)cc1OCc1ccccc1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)ccc1C(C)C,0,0,1,0,0,0,1
FM001452_analog_0195,CCCc1c(N)cccc1OCc1ccccc1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cccc(N)c1CCC,0,0,1,0,0,0,1
FM001452_analog_0103,CN(C)Cc1ccccc1COc1cccc(N)c1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",CN(C)Cc1ccccc1CBr,[H]Oc1cccc(N)c1,0,0,1,0,0,1,1
FM001452_analog_0114,CN(C)c1ccccc1COc1cccc(N)c1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",CN(C)c1ccccc1CBr,[H]Oc1cccc(N)c1,0,0,1,0,0,1,1
FM001452_analog_0172,Nc1cccc(OCc2ccc(-c3ccccn3)cc2)c1,1.0,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1cccc(OCc2ccc(Br)cc2)c1,OB(O)c1ccccn1,0,1,1,0,0,0,1
FM001452_analog_0151,CN1CCC(c2cccc(COc3cccc(N)c3)c2)CC1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",CN1CCC(c2cccc(CBr)c2)CC1,[H]Oc1cccc(N)c1,0,0,1,0,0,1,1
FM001452_analog_0116,Nc1cccc(OCc2ccccc2-c2ccccn2)c1,1.0,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1cccc(OCc2ccccc2Br)c1,OB(O)c1ccccn1,0,1,1,0,0,0,1
FM001452_analog_0149,Nc1cccc(OCc2cccc(C3CCNCC3)c2)c1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",BrCc1cccc(C2CCNCC2)c1,[H]Oc1cccc(N)c1,0,0,1,0,0,1,1
FM001452_analog_0120,Nc1cccc(OCc2ccccc2C2CCNCC2)c1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",BrCc1ccccc1C1CCNCC1,[H]Oc1cccc(N)c1,0,0,1,0,0,1,1
FM001452_analog_0179,Nc1cccc(OCc2ccccc2)c1F,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cccc(N)c1F,0,0,1,0,0,0,1
FM001452_analog_0180,Nc1cccc(OCc2ccccc2)c1Cl,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cccc(N)c1Cl,0,0,1,0,0,0,1
FM001452_analog_0181,Nc1cccc(OCc2ccccc2)c1C(=O)O,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cccc(N)c1C(=O)O,0,0,1,0,0,0,1
FM001452_analog_0157,Nc1cccc(OCc2ccc(C(F)(F)F)cc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",FC(F)(F)c1ccc(CBr)cc1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0097,COc1ccccc1COc1cccc(N)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",COc1ccccc1CBr,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0046,CN(C)Cc1cc(N)cc(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)cc(CN(C)C)c1,0,0,1,0,0,1,1
FM001452_analog_0082,CCc1ccc(N)cc1OCc1ccccc1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)ccc1CC,0,0,1,0,0,0,1
FM001452_analog_0196,CC(C)c1c(N)cccc1OCc1ccccc1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cccc(N)c1C(C)C,0,0,1,0,0,0,1
FM001452_analog_0198,CN(C)c1c(N)cccc1OCc1ccccc1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",BrCc1ccccc1,[H]Oc1cccc(N)c1N(C)C,0,0,1,0,0,1,1
FM001452_analog_0108,Nc1cccc(OCc2ccccc2OCCO)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",OCCOc1ccccc1CBr,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0049,CNC(=O)c1cc(N)cc(OCc2ccccc2)c1,1.0,o_alkylation,"amide_coupling,buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)cc(C(=O)NC)c1,1,0,1,0,0,0,1
FM001452_analog_0146,Nc1cccc(OCc2cccc(-c3ccoc3)c2)c1,1.0,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1cccc(OCc2cccc(Br)c2)c1,OB(O)c1ccoc1,0,1,1,0,0,0,1
FM001452_analog_0148,Nc1cccc(OCc2cccc(C3CCCCC3)c2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1cccc(C2CCCCC2)c1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0100,CS(=O)(=O)c1ccccc1COc1cccc(N)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",CS(=O)(=O)c1ccccc1CBr,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0176,Nc1cccc(OCc2ccc(C3CCNCC3)cc2)c1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",BrCc1ccc(C2CCNCC2)cc1,[H]Oc1cccc(N)c1,0,0,1,0,0,1,1
FM001452_analog_0042,Nc1cc(OCc2ccccc2)cc(C(F)(F)F)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)cc(C(F)(F)F)c1,0,0,1,0,0,0,1
FM001452_analog_0050,N#Cc1cc(N)cc(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)cc(C#N)c1,0,0,1,0,0,0,1
FM001452_analog_0055,CC(C)c1cc(N)cc(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)cc(C(C)C)c1,0,0,1,0,0,0,1
FM001452_analog_0057,CN(C)c1cc(N)cc(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)cc(N(C)C)c1,0,0,1,0,0,1,1
FM001452_analog_0194,CCc1c(N)cccc1OCc1ccccc1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cccc(N)c1CC,0,0,1,0,0,0,1
FM001452_analog_0096,Nc1cccc(OCc2ccccc2C(=O)O)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",O=C(O)c1ccccc1CBr,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0145,Nc1cccc(OCc2cccc(-c3ccccn3)c2)c1,1.0,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1cccc(OCc2cccc(Br)c2)c1,OB(O)c1ccccn1,0,1,1,0,0,0,1
FM001452_analog_0072,CS(=O)(=O)c1ccc(N)cc1OCc1ccccc1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)ccc1S(C)(=O)=O,0,0,1,0,0,0,1
FM001452_analog_0115,Nc1cccc(OCc2ccccc2-c2ccncc2)c1,1.0,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1cccc(OCc2ccccc2Br)c1,OB(O)c1ccncc1,0,1,1,0,0,0,1
FM001452_analog_0094,Nc1cccc(OCc2ccccc2F)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",Fc1ccccc1CBr,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0095,Nc1cccc(OCc2ccccc2Cl)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",Clc1ccccc1CBr,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0104,Cc1ccccc1COc1cccc(N)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",Cc1ccccc1CBr,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0109,Nc1cccc(OCc2ccccc2CO)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",OCc1ccccc1CBr,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0110,CCc1ccccc1COc1cccc(N)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",CCc1ccccc1CBr,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
FM001452_analog_0051,Nc1cc(OCCO)cc(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)cc(OCCO)c1,0,0,1,0,0,0,1
FM001452_analog_0068,Nc1ccc(C(=O)O)c(OCc2ccccc2)c1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",BrCc1ccccc1,[H]Oc1cc(N)ccc1C(=O)O,0,0,1,0,0,0,1
FM001452_analog_0161,CN(C)Cc1ccc(COc2cccc(N)c2)cc1,1.0,o_alkylation,"buchwald_hartwig,n_alkylation,o_alkylation",CN(C)Cc1ccc(CBr)cc1,[H]Oc1cccc(N)c1,0,0,1,0,0,1,1
FM001452_analog_0164,N#Cc1ccc(COc2cccc(N)c2)cc1,1.0,o_alkylation,"buchwald_hartwig,o_alkylation",N#Cc1ccc(CBr)cc1,[H]Oc1cccc(N)c1,0,0,1,0,0,0,1
